"V1","V2"
"Direct-Organic Search-Social",412
"Direct-Organic Search-Display-Direct",3
"Direct-Organic Search-Display-Direct-Social",1
"Direct-Organic Search-Display-Direct-Paid Search",2
"Direct-Organic Search-Display-Social",15
"Direct-Organic Search-Display-Direct",1
"Direct-Organic Search-Display",1
"Direct-Organic Search-Display-Affiliate",1
"Direct-Organic Search-Display-Paid Search",1
"Direct-Organic Search-Display-Organic Search",5
"Direct-Organic Search-Display-Affiliate",1
"Direct-Organic Search-Display-Affiliate-Paid Search",3
"Direct-Organic Search-Display-Paid Search-Direct",5
"Direct-Organic Search-Display-Paid Search-Social",4
"Direct-Organic Search-Display-Paid Search-Display",6
"Direct-Organic Search-Display-Paid Search",7
"Direct-Organic Search-Display-Paid Search-Organic Search",4
"Direct-Organic Search-Display-Organic Search-Direct",4
"Direct-Organic Search-Display-Organic Search-Social",1
"Direct-Organic Search-Display-Organic Search-Display",3
"Direct-Organic Search-Display-Organic Search-Paid Search",16
"Direct-Organic Search-Display-Organic Search",5
"Direct-Organic Search-Affiliate-Direct",1
"Direct-Organic Search-Affiliate-Direct-Affiliate",3
"Direct-Organic Search-Affiliate-Direct-Organic Search",2
"Direct-Organic Search-Affiliate-Social",7
"Direct-Organic Search-Affiliate-Display-Social",3
"Direct-Organic Search-Affiliate-Display",1
"Direct-Organic Search-Affiliate-Direct",1
"Direct-Organic Search-Affiliate",9
"Direct-Organic Search-Affiliate-Paid Search",6
"Direct-Organic Search-Affiliate-Organic Search",3
"Direct-Organic Search-Affiliate-Paid Search-Direct",4
"Direct-Organic Search-Affiliate-Paid Search-Social",2
"Direct-Organic Search-Affiliate-Paid Search-Affiliate",3
"Direct-Organic Search-Affiliate-Paid Search",7
"Direct-Organic Search-Affiliate-Paid Search-Organic Search",2
"Direct-Organic Search-Affiliate-Organic Search-Direct",1
"Direct-Organic Search-Affiliate-Organic Search-Paid Search",5
"Direct-Organic Search-Affiliate-Organic Search",1
"Direct-Organic Search-Paid Search-Direct",257
"Direct-Organic Search-Paid Search-Direct-Social",56
"Direct-Organic Search-Paid Search-Direct-Display",13
"Direct-Organic Search-Paid Search-Direct-Affiliate",18
"Direct-Organic Search-Paid Search-Direct-Paid Search",171
"Direct-Organic Search-Paid Search-Direct-Organic Search",73
"Direct-Organic Search-Paid Search-Social",1212
"Direct-Organic Search-Paid Search-Display-Direct",14
"Direct-Organic Search-Paid Search-Display-Social",40
"Direct-Organic Search-Paid Search-Display",11
"Direct-Organic Search-Paid Search-Display-Affiliate",4
"Direct-Organic Search-Paid Search-Display-Paid Search",45
"Direct-Organic Search-Paid Search-Display-Organic Search",51
"Direct-Organic Search-Paid Search-Affiliate-Direct",3
"Direct-Organic Search-Paid Search-Affiliate-Social",7
"Direct-Organic Search-Paid Search-Affiliate-Display",5
"Direct-Organic Search-Paid Search-Affiliate",14
"Direct-Organic Search-Paid Search-Affiliate-Paid Search",17
"Direct-Organic Search-Paid Search-Affiliate-Organic Search",2
"Direct-Organic Search-Paid Search-Direct",216
"Direct-Organic Search-Paid Search-Social",493
"Direct-Organic Search-Paid Search-Display",63
"Direct-Organic Search-Paid Search-Affiliate",25
"Direct-Organic Search-Paid Search",1409
"Direct-Organic Search-Paid Search-Organic Search",350
"Direct-Organic Search-Paid Search-Organic Search-Direct",67
"Direct-Organic Search-Paid Search-Organic Search-Social",34
"Direct-Organic Search-Paid Search-Organic Search-Display",3
"Direct-Organic Search-Paid Search-Organic Search-Affiliate",4
"Direct-Organic Search-Paid Search-Organic Search-Paid Search",607
"Direct-Organic Search-Paid Search-Organic Search",135
"Direct-Organic Search-Direct",171
"Direct-Organic Search-Direct-Social",23
"Direct-Organic Search-Direct-Display",11
"Direct-Organic Search-Direct-Affiliate",9
"Direct-Organic Search-Direct-Paid Search",80
"Direct-Organic Search-Direct-Organic Search",29
"Direct-Organic Search-Social",115
"Direct-Organic Search-Display-Direct",2
"Direct-Organic Search-Display-Social",2
"Direct-Organic Search-Display",1
"Direct-Organic Search-Display-Paid Search",10
"Direct-Organic Search-Display-Organic Search",11
"Direct-Organic Search-Affiliate-Direct",1
"Direct-Organic Search-Affiliate",1
"Direct-Organic Search-Affiliate-Paid Search",2
"Direct-Organic Search-Paid Search-Direct",92
"Direct-Organic Search-Paid Search-Social",186
"Direct-Organic Search-Paid Search-Display",37
"Direct-Organic Search-Paid Search-Affiliate",7
"Direct-Organic Search-Paid Search",472
"Direct-Organic Search-Paid Search-Organic Search",182
"Direct-Organic Search-Direct",67
"Direct-Organic Search-Social",35
"Direct-Organic Search-Display",5
"Direct-Organic Search-Affiliate",8
"Direct-Organic Search-Paid Search",231
"Direct-Organic Search",203
"Direct-Social",202885
"Direct-Display-Direct",670
"Direct-Display-Direct-Social",112
"Direct-Display-Direct-Display",120
"Direct-Display-Direct-Affiliate",92
"Direct-Display-Direct-Paid Search",314
"Direct-Display-Direct-Organic Search",26
"Direct-Display-Direct-Social",358
"Direct-Display-Direct-Display-Direct",123
"Direct-Display-Direct-Display-Social",88
"Direct-Display-Direct-Display",39
"Direct-Display-Direct-Display-Affiliate",11
"Direct-Display-Direct-Display-Paid Search",115
"Direct-Display-Direct-Display-Organic Search",34
"Direct-Display-Direct-Affiliate-Direct",11
"Direct-Display-Direct-Affiliate-Social",9
"Direct-Display-Direct-Affiliate-Display",13
"Direct-Display-Direct-Affiliate",42
"Direct-Display-Direct-Affiliate-Paid Search",56
"Direct-Display-Direct-Affiliate-Organic Search",3
"Direct-Display-Direct-Paid Search-Direct",268
"Direct-Display-Direct-Paid Search-Social",290
"Direct-Display-Direct-Paid Search-Display",150
"Direct-Display-Direct-Paid Search-Affiliate",14
"Direct-Display-Direct-Paid Search",462
"Direct-Display-Direct-Paid Search-Organic Search",46
"Direct-Display-Direct-Organic Search-Direct",40
"Direct-Display-Direct-Organic Search-Social",5
"Direct-Display-Direct-Organic Search-Display",1
"Direct-Display-Direct-Organic Search-Affiliate",1
"Direct-Display-Direct-Organic Search-Paid Search",50
"Direct-Display-Direct-Organic Search",10
"Direct-Display-Direct-Social",1117
"Direct-Display-Direct-Display-Direct",126
"Direct-Display-Direct-Display-Direct-Social",28
"Direct-Display-Direct-Display-Direct-Display",338
"Direct-Display-Direct-Display-Direct-Affiliate",12
"Direct-Display-Direct-Display-Direct-Paid Search",45
"Direct-Display-Direct-Display-Direct-Organic Search",10
"Direct-Display-Direct-Display-Social",381
"Direct-Display-Direct-Display-Direct",40
"Direct-Display-Direct-Display-Social",21
"Direct-Display-Direct-Display",75
"Direct-Display-Direct-Display-Affiliate",11
"Direct-Display-Direct-Display-Paid Search",47
"Direct-Display-Direct-Display-Organic Search",17
"Direct-Display-Direct-Display-Affiliate-Direct",5
"Direct-Display-Direct-Display-Affiliate-Social",3
"Direct-Display-Direct-Display-Affiliate-Display",28
"Direct-Display-Direct-Display-Affiliate",24
"Direct-Display-Direct-Display-Affiliate-Paid Search",9
"Direct-Display-Direct-Display-Paid Search-Direct",58
"Direct-Display-Direct-Display-Paid Search-Social",94
"Direct-Display-Direct-Display-Paid Search-Display",359
"Direct-Display-Direct-Display-Paid Search-Affiliate",2
"Direct-Display-Direct-Display-Paid Search",134
"Direct-Display-Direct-Display-Paid Search-Organic Search",14
"Direct-Display-Direct-Display-Organic Search-Direct",15
"Direct-Display-Direct-Display-Organic Search-Social",4
"Direct-Display-Direct-Display-Organic Search-Display",21
"Direct-Display-Direct-Display-Organic Search-Paid Search",44
"Direct-Display-Direct-Display-Organic Search",13
"Direct-Display-Direct-Affiliate-Direct",20
"Direct-Display-Direct-Affiliate-Direct-Social",4
"Direct-Display-Direct-Affiliate-Direct-Display",5
"Direct-Display-Direct-Affiliate-Direct-Affiliate",5
"Direct-Display-Direct-Affiliate-Direct-Paid Search",7
"Direct-Display-Direct-Affiliate-Social",37
"Direct-Display-Direct-Affiliate-Display-Direct",6
"Direct-Display-Direct-Affiliate-Display-Social",6
"Direct-Display-Direct-Affiliate-Display",2
"Direct-Display-Direct-Affiliate-Display-Affiliate",4
"Direct-Display-Direct-Affiliate-Display-Paid Search",8
"Direct-Display-Direct-Affiliate-Display-Organic Search",4
"Direct-Display-Direct-Affiliate-Direct",23
"Direct-Display-Direct-Affiliate-Social",24
"Direct-Display-Direct-Affiliate-Display",21
"Direct-Display-Direct-Affiliate",58
"Direct-Display-Direct-Affiliate-Paid Search",31
"Direct-Display-Direct-Affiliate-Organic Search",1
"Direct-Display-Direct-Affiliate-Paid Search-Direct",16
"Direct-Display-Direct-Affiliate-Paid Search-Social",39
"Direct-Display-Direct-Affiliate-Paid Search-Display",7
"Direct-Display-Direct-Affiliate-Paid Search-Affiliate",7
"Direct-Display-Direct-Affiliate-Paid Search",69
"Direct-Display-Direct-Affiliate-Paid Search-Organic Search",9
"Direct-Display-Direct-Affiliate-Organic Search-Direct",2
"Direct-Display-Direct-Affiliate-Organic Search-Paid Search",5
"Direct-Display-Direct-Paid Search-Direct",188
"Direct-Display-Direct-Paid Search-Direct-Social",45
"Direct-Display-Direct-Paid Search-Direct-Display",53
"Direct-Display-Direct-Paid Search-Direct-Affiliate",16
"Direct-Display-Direct-Paid Search-Direct-Paid Search",185
"Direct-Display-Direct-Paid Search-Direct-Organic Search",15
"Direct-Display-Direct-Paid Search-Social",581
"Direct-Display-Direct-Paid Search-Display-Direct",61
"Direct-Display-Direct-Paid Search-Display-Social",61
"Direct-Display-Direct-Paid Search-Display",30
"Direct-Display-Direct-Paid Search-Display-Affiliate",10
"Direct-Display-Direct-Paid Search-Display-Paid Search",144
"Direct-Display-Direct-Paid Search-Display-Organic Search",19
"Direct-Display-Direct-Paid Search-Affiliate-Direct",5
"Direct-Display-Direct-Paid Search-Affiliate-Social",2
"Direct-Display-Direct-Paid Search-Affiliate-Display",4
"Direct-Display-Direct-Paid Search-Affiliate",19
"Direct-Display-Direct-Paid Search-Affiliate-Paid Search",5
"Direct-Display-Direct-Paid Search-Direct",133
"Direct-Display-Direct-Paid Search-Social",190
"Direct-Display-Direct-Paid Search-Display",103
"Direct-Display-Direct-Paid Search-Affiliate",7
"Direct-Display-Direct-Paid Search",489
"Direct-Display-Direct-Paid Search-Organic Search",30
"Direct-Display-Direct-Paid Search-Organic Search-Direct",26
"Direct-Display-Direct-Paid Search-Organic Search-Social",3
"Direct-Display-Direct-Paid Search-Organic Search-Display",2
"Direct-Display-Direct-Paid Search-Organic Search-Paid Search",43
"Direct-Display-Direct-Paid Search-Organic Search",16
"Direct-Display-Direct-Organic Search-Direct",40
"Direct-Display-Direct-Organic Search-Direct-Social",9
"Direct-Display-Direct-Organic Search-Direct-Display",7
"Direct-Display-Direct-Organic Search-Direct-Affiliate",4
"Direct-Display-Direct-Organic Search-Direct-Paid Search",22
"Direct-Display-Direct-Organic Search-Direct-Organic Search",4
"Direct-Display-Direct-Organic Search-Social",9
"Direct-Display-Direct-Organic Search-Display-Direct",2
"Direct-Display-Direct-Organic Search-Display-Paid Search",3
"Direct-Display-Direct-Organic Search-Display-Organic Search",4
"Direct-Display-Direct-Organic Search-Affiliate-Direct",1
"Direct-Display-Direct-Organic Search-Affiliate",1
"Direct-Display-Direct-Organic Search-Paid Search-Direct",11
"Direct-Display-Direct-Organic Search-Paid Search-Social",24
"Direct-Display-Direct-Organic Search-Paid Search-Display",9
"Direct-Display-Direct-Organic Search-Paid Search-Affiliate",2
"Direct-Display-Direct-Organic Search-Paid Search",72
"Direct-Display-Direct-Organic Search-Paid Search-Organic Search",24
"Direct-Display-Direct-Organic Search-Direct",4
"Direct-Display-Direct-Organic Search-Paid Search",28
"Direct-Display-Direct-Organic Search",12
"Direct-Display-Social",15432
"Direct-Display-Direct",204
"Direct-Display-Direct-Social",35
"Direct-Display-Direct-Display",58
"Direct-Display-Direct-Affiliate",29
"Direct-Display-Direct-Paid Search",116
"Direct-Display-Direct-Organic Search",15
"Direct-Display-Direct-Social",144
"Direct-Display-Direct-Display-Direct",46
"Direct-Display-Direct-Display-Social",31
"Direct-Display-Direct-Display",104
"Direct-Display-Direct-Display-Affiliate",8
"Direct-Display-Direct-Display-Paid Search",61
"Direct-Display-Direct-Display-Organic Search",20
"Direct-Display-Direct-Affiliate-Direct",11
"Direct-Display-Direct-Affiliate-Social",3
"Direct-Display-Direct-Affiliate-Display",6
"Direct-Display-Direct-Affiliate",50
"Direct-Display-Direct-Affiliate-Paid Search",17
"Direct-Display-Direct-Affiliate-Organic Search",1
"Direct-Display-Direct-Paid Search-Direct",57
"Direct-Display-Direct-Paid Search-Social",47
"Direct-Display-Direct-Paid Search-Display",38
"Direct-Display-Direct-Paid Search-Affiliate",8
"Direct-Display-Direct-Paid Search",97
"Direct-Display-Direct-Paid Search-Organic Search",6
"Direct-Display-Direct-Organic Search-Direct",13
"Direct-Display-Direct-Organic Search-Paid Search",11
"Direct-Display-Direct-Organic Search",3
"Direct-Display-Social",1096
"Direct-Display-Direct",59
"Direct-Display-Direct-Social",15
"Direct-Display-Direct-Display",52
"Direct-Display-Direct-Affiliate",7
"Direct-Display-Direct-Paid Search",33
"Direct-Display-Direct-Organic Search",5
"Direct-Display-Social",150
"Direct-Display-Direct",58
"Direct-Display-Social",44
"Direct-Display",205
"Direct-Display-Affiliate",27
"Direct-Display-Paid Search",111
"Direct-Display-Organic Search",23
"Direct-Display-Affiliate-Direct",16
"Direct-Display-Affiliate-Social",5
"Direct-Display-Affiliate-Display",17
"Direct-Display-Affiliate",24
"Direct-Display-Affiliate-Paid Search",11
"Direct-Display-Paid Search-Direct",29
"Direct-Display-Paid Search-Social",46
"Direct-Display-Paid Search-Display",130
"Direct-Display-Paid Search-Affiliate",6
"Direct-Display-Paid Search",95
"Direct-Display-Paid Search-Organic Search",18
"Direct-Display-Organic Search-Direct",22
"Direct-Display-Organic Search-Social",3
"Direct-Display-Organic Search-Display",27
"Direct-Display-Organic Search-Paid Search",50
"Direct-Display-Organic Search",22
"Direct-Display-Affiliate-Direct",54
"Direct-Display-Affiliate-Direct-Social",11
"Direct-Display-Affiliate-Direct-Display",9
"Direct-Display-Affiliate-Direct-Affiliate",17
"Direct-Display-Affiliate-Direct-Paid Search",25
"Direct-Display-Affiliate-Social",44
"Direct-Display-Affiliate-Display-Direct",5
"Direct-Display-Affiliate-Display-Social",8
"Direct-Display-Affiliate-Display",22
"Direct-Display-Affiliate-Display-Affiliate",6
"Direct-Display-Affiliate-Display-Paid Search",17
"Direct-Display-Affiliate-Display-Organic Search",1
"Direct-Display-Affiliate-Direct",35
"Direct-Display-Affiliate-Social",27
"Direct-Display-Affiliate-Display",18
"Direct-Display-Affiliate",99
"Direct-Display-Affiliate-Paid Search",62
"Direct-Display-Affiliate-Organic Search",2
"Direct-Display-Affiliate-Paid Search-Direct",21
"Direct-Display-Affiliate-Paid Search-Social",31
"Direct-Display-Affiliate-Paid Search-Display",9
"Direct-Display-Affiliate-Paid Search-Affiliate",15
"Direct-Display-Affiliate-Paid Search",35
"Direct-Display-Affiliate-Paid Search-Organic Search",2
"Direct-Display-Affiliate-Organic Search-Direct",2
"Direct-Display-Affiliate-Organic Search-Paid Search",7
"Direct-Display-Affiliate-Organic Search",2
"Direct-Display-Paid Search-Direct",110
"Direct-Display-Paid Search-Direct-Social",26
"Direct-Display-Paid Search-Direct-Display",39
"Direct-Display-Paid Search-Direct-Affiliate",13
"Direct-Display-Paid Search-Direct-Paid Search",108
"Direct-Display-Paid Search-Direct-Organic Search",8
"Direct-Display-Paid Search-Social",480
"Direct-Display-Paid Search-Display-Direct",56
"Direct-Display-Paid Search-Display-Social",116
"Direct-Display-Paid Search-Display",129
"Direct-Display-Paid Search-Display-Affiliate",10
"Direct-Display-Paid Search-Display-Paid Search",242
"Direct-Display-Paid Search-Display-Organic Search",34
"Direct-Display-Paid Search-Affiliate-Direct",5
"Direct-Display-Paid Search-Affiliate-Social",5
"Direct-Display-Paid Search-Affiliate-Display",3
"Direct-Display-Paid Search-Affiliate",22
"Direct-Display-Paid Search-Affiliate-Paid Search",11
"Direct-Display-Paid Search-Direct",103
"Direct-Display-Paid Search-Social",169
"Direct-Display-Paid Search-Display",140
"Direct-Display-Paid Search-Affiliate",12
"Direct-Display-Paid Search",513
"Direct-Display-Paid Search-Organic Search",43
"Direct-Display-Paid Search-Organic Search-Direct",10
"Direct-Display-Paid Search-Organic Search-Social",2
"Direct-Display-Paid Search-Organic Search-Display",5
"Direct-Display-Paid Search-Organic Search-Paid Search",56
"Direct-Display-Paid Search-Organic Search",16
"Direct-Display-Organic Search-Direct",50
"Direct-Display-Organic Search-Direct-Social",14
"Direct-Display-Organic Search-Direct-Display",11
"Direct-Display-Organic Search-Direct-Affiliate",4
"Direct-Display-Organic Search-Direct-Paid Search",36
"Direct-Display-Organic Search-Direct-Organic Search",13
"Direct-Display-Organic Search-Social",21
"Direct-Display-Organic Search-Display-Direct",9
"Direct-Display-Organic Search-Display-Social",3
"Direct-Display-Organic Search-Display",14
"Direct-Display-Organic Search-Display-Affiliate",1
"Direct-Display-Organic Search-Display-Paid Search",15
"Direct-Display-Organic Search-Display-Organic Search",9
"Direct-Display-Organic Search-Affiliate",2
"Direct-Display-Organic Search-Paid Search-Direct",30
"Direct-Display-Organic Search-Paid Search-Social",84
